iteration,episode,policy,value,entropy
183,-23.648250083677723,-8.01406314350217e-05,1.0337764918804169,-2.070155143737793
184,-23.612061460004867,-0.0006552064280064274,0.07653508707880974,-2.0690290331840515
185,-23.717119889598038,-0.0010475148472082196,0.08823209814727306,-2.0612085461616516
186,-23.424754266146675,-0.0012798098631900956,0.08298067189753056,-2.0725514888763428
187,-23.522382597073292,-0.0012215513078261964,0.06413097493350506,-2.0500017404556274
188,-23.030908716377485,0.0001013012734372154,3.7328351736068726,-2.073332965373993
189,-23.024561257732852,-0.0018667344423011212,0.0926800575107336,-2.0421658158302307
190,-22.902593361794867,-0.002403137022629398,0.059702604077756405,-2.048641860485077
191,-22.64644372762548,0.0005936517413163145,0.9980936497449875,-2.015652596950531
192,-22.715286243674395,-0.0014947621149864476,0.03715925198048353,-2.030238628387451
193,-22.887979441917338,-0.0008667331908753795,0.15205707773566246,-1.9929980039596558
194,-23.62426292482676,-0.00010082165776204022,0.21692874655127525,-1.9586124420166016
195,-23.32544237787902,-0.0018202672700864397,0.03108381200581789,-2.0040163397789
196,-23.237813480371404,-0.000640069843890867,0.04181716497987509,-2.013640880584717
197,-23.473718411841123,-0.0006495438083948812,0.07909758947789669,-1.9909532964229584
198,-23.299979063929992,-0.001470838409149966,0.03359990380704403,-2.024018883705139
199,-23.41890462580256,-0.0015989772760072185,0.025445225182920694,-2.0251662135124207
200,-23.35590660574938,-0.0036544449751576558,0.04518225975334644,-1.9349433183670044
201,-23.23931688326328,-0.0019801951878850588,0.024542102590203285,-1.9596392810344696
202,-23.220682948263928,-0.00016526520275267353,0.06897119805216789,-1.912069708108902
203,-22.960340287139143,-5.333226678505554e-06,0.01828284142538905,-1.926421731710434
204,-22.95463484531131,-0.0003494191248432088,0.10287105292081833,-1.8369501829147339
205,-22.62732546840469,-0.0010035312527907347,0.026251581497490406,-1.9037393629550934
206,-22.681838158632775,-0.00041528145258773463,0.01798972999677062,-1.9676044583320618
207,-22.547956428885605,-0.0006386671399134514,0.02217992441728711,-1.9649167656898499
208,-22.432254884964586,-0.0007843661253961187,0.053420172072947025,-1.927058070898056
209,-22.776444298867805,-0.0029620363167486286,0.05853934679180384,-1.7853547632694244
210,-22.75976643158032,0.00014073511440071407,0.045418026857078075,-1.8231350481510162
